Date,Course,Off,Name,Type,Class,Pattern,Rating_Band,Age_Band,Sex_Rest,Dist,Dist_Y,Dist_M,Dist_F,Going,Num,Pos,Ran,Draw,Btn,Ovr_Btn,Horse,SP,Dec,Age,Sex,Wgt,Lbs,HG,Time,Jockey,Trainer,OR,RPR,TS,Prize,Sire,Dam,Damsire,Owner,Comment
2020-01-08,Happy-Valley,2:50,Causeway Handicap (Div II) (3yo+) (Course C) (Turf),Flat,Class 3,,,3yo+,,6f,1320,1207,6f,Good,5,1,12,11,0,0,Baby (AUS),81/10,9.10,4,G,8-9,121,b,1:10.09,Silvestre De Sousa,Jimmy Ting,66,76,,79932.30,Medaglia dOro (USA),Dont Blink (AUS),Redoutes Choice,Hong Kong Young Owner Racing Syndicate,In touch - ridden under 2f out - driven over 1f out - led 150yds out - kept on well - strongly pressed close home - just held on
2020-01-08,Happy-Valley,2:50,Causeway Handicap (Div II) (3yo+) (Course C) (Turf),Flat,Class 3,,,3yo+,,6f,1320,1207,6f,Good,10,2,12,4,0.1,0.1,Victory Power (NZ),18/5,4.60,5,G,8-6,118,b,1:10.12,Alexis Badel,Douglas Whyte,63,73,,30851.06,Power (GB),Sugar Moon (NZ),Zabeel,Dr Sonny Li Mow Ming,Towards rear of midfield - ridden 1 1/2f out - stayed on well from over 1f out - pressed winner strongly close home - just held
2020-01-08,Happy-Valley,2:50,Causeway Handicap (Div II) (3yo+) (Course C) (Turf),Flat,Class 3,,,3yo+,,6f,1320,1207,6f,Good,4,3,12,3,.75,.75,Beauty Spark (AUS),9/1,10.00,4,G,8-0,112,tb,1:10.22,K H Alfred Chan,F C Lor,67,75,,16126.69,All American (AUS),Bubbly Duchess (AUS),Duke Of Marmalade,Eleanor Kwok Law Kwai Chun,Tracked leaders - ridden 1 1/2f out - every chance inside final furlong - no extra closing stages
2020-01-08,Happy-Valley,2:50,Causeway Handicap (Div II) (3yo+) (Course C) (Turf),Flat,Class 3,,,3yo+,,6f,1320,1207,6f,Good,2,4,12,1,.5,1.25,Aurora Pegasus (NZ),EvensF,2.00,5,G,8-12,124,t,1:10.30,Zac Purton,C Fownes,69,75,,8413.93,Iffraaj (GB),Eden (AUS),Zeditave,Calvin Ng Wing Hey Doris Ng Man Wah,In touch in midfield - ridden 1 1/2f out - not clear run approaching final furlong - kept on final furlong - not going pace to challenge
2020-01-08,Happy-Valley,2:50,Causeway Handicap (Div II) (3yo+) (Course C) (Turf),Flat,Class 3,,,3yo+,,6f,1320,1207,6f,Good,11,5,12,8,0.1,1.5,Happy Warrior (AUS),13/1,14.00,6,G,8-4,116,p,1:10.36,Grant Van Niekerk,John Moore,61,67,,4908.12,More Than Ready (USA),Zingaling (AUS),Redoutes Choice,Brian Leung Hung Tak Sophie Leung Lau Yau Fun Et Al,Dwelt - in rear pair - ridden 1 1/2f out - stayed on strongly final furlong - nearest finish
2020-01-08,Happy-Valley,2:50,Causeway Handicap (Div II) (3yo+) (Course C) (Turf),Flat,Class 3,,,3yo+,,6f,1320,1207,6f,Good,8,6,12,2,.5,2,Mr Picasso (AUS),60/1,61.00,7,G,8-5,117,b,1:10.42,T H So,D J Hall,64,68,,,Exceed And Excel (AUS),County Mayo (USA),Grand Slam,Allen Shi Lop Tak,Midfield - wide into straight - ridden and headway from 1 1/2f out - every chance 1f out - no extra final 75yds
2020-01-08,Happy-Valley,2:50,Causeway Handicap (Div II) (3yo+) (Course C) (Turf),Flat,Class 3,,,3yo+,,6f,1320,1207,6f,Good,3,7,12,5,1.75,3.75,Blotting Paper (AUS),11/1,12.00,4,G,8-11,123,hb,1:10.72,Chad Schofield,Richard Gibson,68,66,,,Uncle Mo (USA),Redtruth (AUS),Testa Rossa,Mr Mrs Andrew Wong Kwok Kin,Towards rear of midfield - ridden under 2f out - wide into straight - kept on final 150yds
2020-01-08,Happy-Valley,2:50,Causeway Handicap (Div II) (3yo+) (Course C) (Turf),Flat,Class 3,,,3yo+,,6f,1320,1207,6f,Good,7,8,12,12,0.3,4,Flying Bonus (AUS),21/1,22.00,5,G,8-7,119,,1:10.76,C Y Ho,C H Yip,64,62,,,Snitzel (AUS),Sabanci (AUS),Encosta De Lago,Mr Mrs Edward Chan Chi Keung,Chased leader - ridden under 2f out - weakened final 150yds
2020-01-08,Happy-Valley,2:50,Causeway Handicap (Div II) (3yo+) (Course C) (Turf),Flat,Class 3,,,3yo+,,6f,1320,1207,6f,Good,12,9,12,9,1.25,5.25,Fairy Twins (AUS),138/1,139.00,7,G,8-3,115,t,1:10.97,M L Yeung,W Y So,60,54,,,Oamaru Force (AUS),Desert Gardens (AUS),Desert King,Lawrence Ma Ting Hung,In rear pair - ridden 2f out - some late headway - never in contention
2020-01-08,Happy-Valley,2:50,Causeway Handicap (Div II) (3yo+) (Course C) (Turf),Flat,Class 3,,,3yo+,,6f,1320,1207,6f,Good,1,10,12,7,1,6.25,Special Stars (AUS),19/1,20.00,4,G,9-6,132,,1:11.13,Joao Moreira,J Size,77,67,,,Kuroshio (AUS),Love The Moment (AUS),Savoire Vivre,James Kwan Wai Ming Leung Kam Chuen,Towards rear - ridden and headway on inside from 1 1/2f out - not clear run 1f out - weakened final furlong
2020-01-08,Happy-Valley,2:50,Causeway Handicap (Div II) (3yo+) (Course C) (Turf),Flat,Class 3,,,3yo+,,6f,1320,1207,6f,Good,6,11,12,6,.5,6.75,Very Rich Man (AUS),40/1,41.00,7,G,8-6,118,ht,1:11.22,H T Mo,L Ho,66,55,,,Reset (AUS),Exelante (AUS),Exceed And Excel,Yvonne Chow Hau Yee,Led - ridden 1 1/2f out - driven over 1f out - headed 150yds out - soon weakened
2020-01-08,Happy-Valley,2:50,Causeway Handicap (Div II) (3yo+) (Course C) (Turf),Flat,Class 3,,,3yo+,,6f,1320,1207,6f,Good,9,12,12,10,1,7.75,Shanghai Master (AUS),130/1,131.00,6,G,8-3,115,,1:11.38,H N Jack Wong,K W Lui,63,49,,,More Than Ready (USA),Rose Of Hallowell (AUS),Commands,Perfect Bonding Syndicate,Always towards rear
2020-01-08,Happy-Valley,2:15,Causeway Handicap (Div I) (3yo+) (Course C) (Turf),Flat,Class 3,,,3yo+,,6f,1320,1207,6f,Good,1,1,12,9,0,0,Joyful Union (NZ),68/10,7.80,5,R,9-7,133,,1:9.61,Zac Purton,T P Yung,80,91,,79932.30,Towkay (AUS),Eutrophy (AUS),Testa Rossa,Wing Tung Fat Syndicate,Dwelt - towards rear of midfield - ridden and headway from 1 1/2f out - stayed on well to lead close home - shade cosily
2020-01-08,Happy-Valley,2:15,Causeway Handicap (Div I) (3yo+) (Course C) (Turf),Flat,Class 3,,,3yo+,,6f,1320,1207,6f,Good,2,2,12,7,.5,.5,Shining Ace (AUS),31/10,4.10,4,G,9-5,131,b,1:9.69,Joao Moreira,J Size,78,88,,30851.06,Testa Rossa (AUS),Dance Idol (AUS),Danehill Dancer,Gerald Siu Chi Shing,Midfield - ridden and headway from under 2f out - wide into straight - led 1f out - kept on well - headed close home - soon held
2020-01-08,Happy-Valley,2:15,Causeway Handicap (Div I) (3yo+) (Course C) (Turf),Flat,Class 3,,,3yo+,,6f,1320,1207,6f,Good,4,3,12,5,.5,1,Ballistic King (AUS),32/5,7.40,5,G,9-2,128,,1:9.78,Chad Schofield,Jimmy Ting,75,83,,16126.69,Commands (AUS),Adulterer (NZ),Traditionally,Ballistic Racing Syndicate,Broke well - in touch - ridden 1 1/2f out - kept on well final furlong - not quite able to challenge
2020-01-08,Happy-Valley,2:15,Causeway Handicap (Div I) (3yo+) (Course C) (Turf),Flat,Class 3,,,3yo+,,6f,1320,1207,6f,Good,11,4,12,4,.5,1.5,Winning Feeling (AUS),10/1,11.00,4,G,8-4,116,b,1:9.86,Silvestre De Sousa,D E Ferraris,63,69,,8413.93,OReilly (NZ),Rabsha (AUS),Dehere,Dr Anthony W K Chow Michael Tong Hing Yuen,Soon led - ridden under 2f out - driven 1 1/2f out - headed 1f out - kept on same pace final furlong
2020-01-08,Happy-Valley,2:15,Causeway Handicap (Div I) (3yo+) (Course C) (Turf),Flat,Class 3,,,3yo+,,6f,1320,1207,6f,Good,9,5,12,3,.5,2,Nordic Warrior (IRE),15/2,8.50,5,G,8-8,120,b,1:9.94,Alexis Badel,Richard Gibson,67,72,,4908.12,Dutch Art (GB),Girl Power (IRE),Key Of Luck,Edmond Yue Kwok Yin,Towards rear of midfield - ridden 1 1/2f out - stayed on final furlong - nearest finish
2020-01-08,Happy-Valley,2:15,Causeway Handicap (Div I) (3yo+) (Course C) (Turf),Flat,Class 3,,,3yo+,,6f,1320,1207,6f,Good,8,6,12,6,0.1,2,Superb Daddy (AUS),60/1,61.00,3,G,8-9,121,,1:9.96,M L Yeung,L Ho,68,72,,,Tavistock (NZ),Mygoodgrace (AUS),Royal Academy,Mak Yiu Hay,Dwelt - towards rear - ridden 1 1/2f out - stayed on final furlong - nearest finish
2020-01-08,Happy-Valley,2:15,Causeway Handicap (Div I) (3yo+) (Course C) (Turf),Flat,Class 3,,,3yo+,,6f,1320,1207,6f,Good,6,7,12,11,0.3,2.5,Victoriam (AUS),13/5F,3.60,4,G,8-13,125,,1:10.03,Blake Shinn,K W Lui,72,76,,,I Am Invincible (AUS),Quality Impulse (AUS),Elusive Quality,Victoriam Syndicate,In touch - ridden 1 1/2f out - no extra final 100yds
2020-01-08,Happy-Valley,2:15,Causeway Handicap (Div I) (3yo+) (Course C) (Turf),Flat,Class 3,,,3yo+,,6f,1320,1207,6f,Good,5,8,12,8,1,3.5,Smart Leader (AUS),16/1,17.00,5,G,8-13,125,tb,1:10.19,Karis Teetan,A S Cruz,72,72,,,Delago Deluxe (AUS),Aemilee (AUS),Grand Lodge,Ming Shui Sum Ming Yiu Tim,Chased leader - ridden 1 1/2f out - losing position when squeezed out 150yds out - kept on same pace after
2020-01-08,Happy-Valley,2:15,Causeway Handicap (Div I) (3yo+) (Course C) (Turf),Flat,Class 3,,,3yo+,,6f,1320,1207,6f,Good,12,9,12,12,1.5,5,Star Majestic (NZ),125/1,126.00,9,G,8-0,112,b,1:10.44,T H So,P OSullivan,61,57,,,Sakhees Secret (GB),Dantessa (NZ),Danasinga,Glenealy Winner Syndicate,Outpaced and behind - ridden under 2f out - kept on final 100yds - never in contention
2020-01-08,Happy-Valley,2:15,Causeway Handicap (Div I) (3yo+) (Course C) (Turf),Flat,Class 3,,,3yo+,,6f,1320,1207,6f,Good,3,10,12,10,0.1,5,Fearless Fire (IRE),32/1,33.00,6,G,9-3,129,b,1:10.46,C Y Ho,C Fownes,76,71,,,Acclamation (GB),Pediment (GB),Desert Prince,Asther Leung Wing Yi,Towards rear of midfield - ridden under 2f out - wide into straight - soon no impression
2020-01-08,Happy-Valley,2:15,Causeway Handicap (Div I) (3yo+) (Course C) (Turf),Flat,Class 3,,,3yo+,,6f,1320,1207,6f,Good,10,11,12,1,.5,5.5,The Runner (AUS),9/1,10.00,4,G,8-5,117,b1,1:10.53,K C Leung,Douglas Whyte,64,58,,,Snitzel (AUS),Femina Fashion (AUS),Shamardal,Chu Yun Lau,Tracked leaders - ridden under 2f out - weakened final furlong
2020-01-08,Happy-Valley,2:15,Causeway Handicap (Div I) (3yo+) (Course C) (Turf),Flat,Class 3,,,3yo+,,6f,1320,1207,6f,Good,7,12,12,2,0.1,5.5,Home Made (AUS),51/1,52.00,4,G,8-12,124,tb,1:10.54,Neil Callan,Y S Tsui,71,64,,,High Chaparral (IRE),Gliding (AUS),Flying Spur,Home Sweet Home Syndicate,Midfield - ridden under 2f out - weakened over 1f out
2020-01-08,Happy-Valley,1:45,Great George Handicap (3yo+) (Course C) (Turf),Flat,Class 3,,,3yo+,,1m1f,1981,1811,9f,Good,4,1,12,6,0,0,World Famous (FR),7/2J,4.50,4,G,9-1,127,b,1:48.76,C Y Ho,P F Yiu,70,84,,79932.30,Reliable Man (GB),Quenching (IRE),Street Cry,Lam Hiu Ngai,Chased leader - led 2 1/2f out - ridden 1 1/2f out - driven and kept on well final furlong
2020-01-08,Happy-Valley,1:45,Great George Handicap (3yo+) (Course C) (Turf),Flat,Class 3,,,3yo+,,1m1f,1981,1811,9f,Good,5,2,12,3,1.25,1.25,Red Elysees (GB),14/1,15.00,7,G,9-0,126,b,1:48.97,Karis Teetan,K L Man,69,79,,19807.79,Champs Elysees (GB),Red Boots (IRE),Verglas,Mr Mrs Dannis Lee Cheuk Yin,Midfield - ridden and outpaced under 3f out - not clear run over 1f out - driven and stayed on strongly final furlong - nearest finish
2020-01-08,Happy-Valley,1:45,Great George Handicap (3yo+) (Course C) (Turf),Flat,Class 3,,,3yo+,,1m1f,1981,1811,9f,Good,6,2,12,10,0,1.25,Super Elegance (NZ),51/10,6.10,5,G,9-0,126,tb,1:48.97,Chad Schofield,Jimmy Ting,69,79,,19807.79,Teofilo (IRE),Stole (NZ),Desert Fox I,Li Chi Pong,Towards rear - forward move to track leaders 3f out - ridden over 2f out - kept on same pace
2020-01-08,Happy-Valley,1:45,Great George Handicap (3yo+) (Course C) (Turf),Flat,Class 3,,,3yo+,,1m1f,1981,1811,9f,Good,7,4,12,2,.75,2,Party Together (GB),26/5,6.20,5,G,8-13,125,,1:49.09,Silvestre De Sousa,L Ho,68,76,,8413.93,Poets Voice (GB),Kammaan (GB),Diktat,So Kai Sing,In touch - ridden and kept on same pace from 2 1/2f out
2020-01-08,Happy-Valley,1:45,Great George Handicap (3yo+) (Course C) (Turf),Flat,Class 3,,,3yo+,,1m1f,1981,1811,9f,Good,11,5,12,12,0.3,2.25,Monster Kaka (NZ),71/10,8.10,5,G,8-7,119,,1:49.13,Joao Moreira,D J Hall,62,70,,4908.12,Makfi (GB),Pineau (NZ),Carnegie,Kathleen Shi Pui Ka,Led - headed after 1 1/2f out - tracked leaders - ridden under 2f out - no extra final 50yds
2020-01-08,Happy-Valley,1:45,Great George Handicap (3yo+) (Course C) (Turf),Flat,Class 3,,,3yo+,,1m1f,1981,1811,9f,Good,12,6,12,7,1.25,3.5,Great Treasure (AUS),27/1,28.00,8,G,8-3,115,,1:49.34,H T Mo,Y S Tsui,61,66,,,Husson (ARG),Russian Belle (NZ),Stravinsky,Ken Leung Woon Kin,In rear pair - forward move into midfield 3f out - soon pushed along - ridden and kept on same pace from 1 1/2f out
2020-01-08,Happy-Valley,1:45,Great George Handicap (3yo+) (Course C) (Turf),Flat,Class 3,,,3yo+,,1m1f,1981,1811,9f,Good,8,7,12,1,.75,4.25,Har Har Heart (AUS),17/1,18.00,6,G,8-12,124,,1:49.47,Blake Shinn,J Size,67,71,,,Myboycharlie (IRE),Dangerous Dancer (IRE),Danehill Dancer,Mr Mrs Arthur Chan Kwan Hung,Midfield - ridden under 2f out - no extra final 75yds
2020-01-08,Happy-Valley,1:45,Great George Handicap (3yo+) (Course C) (Turf),Flat,Class 3,,,3yo+,,1m1f,1981,1811,9f,Good,9,8,12,8,1,5.25,Owners' Star (GB),11/1,12.00,5,G,8-12,124,tb,1:49.63,Alexis Badel,C S Shum,67,68,,,Farhh (GB),Manila Bay (IRE),Halling,Hk Horseowners Syndicate,Towards rear - ridden 2 1/2f out - very wide into straight - kept on final furlong - never dangerous
2020-01-08,Happy-Valley,1:45,Great George Handicap (3yo+) (Course C) (Turf),Flat,Class 3,,,3yo+,,1m1f,1981,1811,9f,Good,1,9,12,11,.75,6,Stimulation (JPN),16/1,17.00,6,G,9-6,132,tb1,1:49.76,Tony Piccone,A S Cruz,75,75,,,Deep Impact (JPN),Baahama (IRE),Anabaa,Exors Of The Estate Of The Late Hui Sai Fun,In rear pair - forward move into midfield on outside 3f out - ridden 2f out wide into straight and lost place - soon no impression
2020-01-08,Happy-Valley,1:45,Great George Handicap (3yo+) (Course C) (Turf),Flat,Class 3,,,3yo+,,1m1f,1981,1811,9f,Good,3,10,12,4,0.1,6.25,Win Win (NZ),65/1,66.00,4,G,9-1,127,b,1:49.82,M L Yeung,T P Yung,70,70,,,Casino Prince (AUS),Contented (AUS),More Than Ready,Cheng Ying Yim,Dwelt - towards rear of midfield - dropped towards rear 3f out - ridden and no impression from 1 1/2f out
2020-01-08,Happy-Valley,1:45,Great George Handicap (3yo+) (Course C) (Turf),Flat,Class 3,,,3yo+,,1m1f,1981,1811,9f,Good,2,11,12,5,0.1,6.25,Xiang Bai Qi (IRE),7/2J,4.50,6,G,9-5,131,,1:49.82,Zac Purton,D E Ferraris,74,74,,,Azamour (IRE),Hassaya (IRE),Kings Best,Koo Ming Kown,Always towards rear
2020-01-08,Happy-Valley,1:45,Great George Handicap (3yo+) (Course C) (Turf),Flat,Class 3,,,3yo+,,1m1f,1981,1811,9f,Good,10,12,12,9,.75,7,Home Win (AUS),110/1,111.00,4,G,8-10,122,,1:49.93,L Hewitson,C W Chang,65,63,,,Snitzel (AUS),Flidais (AUS),Timber Country,Home Sweet Home Syndicate,Led after 1 1/2f out - headed 2 1/2f out - ridden under 2f out - weakened over 1f out
2020-10-28,Happy-Valley,1:15,Flying Elite Handicap (3yo+) (Course C+3) (Turf),Flat,Class 4,,,3yo+,,1m,1815,1660,8f,Good,12,1,11,8,0,0,V Chevaliers (NZ),758/100,8.58,6,G,8-4,116,h,1:40.41,Alexis Badel,K L Man,42,56,,55125.73,Ocean Park (NZ),Screen Siren (NZ),Montjeu,Musketeers Fraternity Syndicate,Towards rear of midfield - ridden and headway from 1 1/2f out - driven final furlong - stayed on well to lead last stride
2020-10-28,Happy-Valley,1:15,Flying Elite Handicap (3yo+) (Course C+3) (Turf),Flat,Class 4,,,3yo+,,1m,1815,1660,8f,Good,6,2,11,4,0.1,0.1,Play Wise (NZ),47/10,5.70,7,G,8-12,124,b,1:40.44,Matthew Poon,C H Yip,52,66,,21276.60,Alamosa (NZ),Grey Swan (IRE),Daylami,Friends Of Sea Biscuit Syndicate,In touch - tracked leader 2 1/2f out - ridden and headway from 1 1/2f out - led 150yds out - driven final 100yds - kept on - headed last strides
2020-10-28,Happy-Valley,1:15,Flying Elite Handicap (3yo+) (Course C+3) (Turf),Flat,Class 4,,,3yo+,,1m,1815,1660,8f,Good,1,3,11,11,.75,.75,Regency Master (NZ),29/10F,3.90,4,G,9-7,133,t,1:40.53,Zac Purton,C S Shum,59,71,,11121.86,Savabeel (AUS),Lady Chaparral (NZ),High Chaparral,Wong Shun Yuen,In touch - led after 2f - ridden 1 1/2f out - driven and headed inside final furlong - no extra final 50yds
2020-10-28,Happy-Valley,1:15,Flying Elite Handicap (3yo+) (Course C+3) (Turf),Flat,Class 4,,,3yo+,,1m,1815,1660,8f,Good,5,4,11,10,0.3,1.25,Maldives (NZ),16/1,17.00,4,G,9-0,126,,1:40.62,Blake Shinn,D J Hall,52,64,,5802.71,Burgundy (NZ),Celtic Dream (NZ),Casual Lies,Sammy Sean Lee,Held up in rear - headway on wide outside from 2f out - very wide into straight - stayed on well final furlong - nearest finish
2020-10-28,Happy-Valley,1:15,Flying Elite Handicap (3yo+) (Course C+3) (Turf),Flat,Class 4,,,3yo+,,1m,1815,1660,8f,Good,9,5,11,1,1,2.25,Shanghai Grace (GB),14/1,15.00,4,G,8-10,122,,1:40.78,Chad Schofield,Y S Tsui,48,57,,3384.91,Kyllachy (GB),Lavinias Grace (USA),Green Desert,Tam Ping Chi William Leung Man Foon,Raced keenly - towards rear of midfield - good headway inside 2f out - ridden 1 1/2f out - kept on same pace final furlong
2020-10-28,Happy-Valley,1:15,Flying Elite Handicap (3yo+) (Course C+3) (Turf),Flat,Class 4,,,3yo+,,1m,1815,1660,8f,Good,8,6,11,7,0.3,2.5,Fearless Fire (IRE),13/1,14.00,6,G,8-2,114,,1:40.83,Jerry Chau,David A Hayes,50,59,,,Acclamation (GB),Pediment (GB),Desert Prince,Asther Leung Wing Yi,Held up in rear - ridden 1 1/2f out - stayed on final furlong - nearest finish
2020-10-28,Happy-Valley,1:15,Flying Elite Handicap (3yo+) (Course C+3) (Turf),Flat,Class 4,,,3yo+,,1m,1815,1660,8f,Good,3,7,11,2,1,3.5,Faithful Trinity (GER),39/10,4.90,6,G,9-2,128,ht,1:40.99,V Borges,W Y So,54,60,,,Wiener Walzer (GER),Saaleland (GER),Lando,Lai Wai Chi,Led - headed after 2f - tracked leaders - ridden 2 1/2f out - weakened final furlong
2020-10-28,Happy-Valley,1:15,Flying Elite Handicap (3yo+) (Course C+3) (Turf),Flat,Class 4,,,3yo+,,1m,1815,1660,8f,Good,2,8,11,5,2,5.5,King's Race (AUS),15/2,8.50,5,G,9-3,129,tb,1:41.33,Karis Teetan,Jimmy Ting,55,57,,,Foxwedge (AUS),Smart Catch (AUS),Elusive Quality,Dr Gene Tsoi Wai Wang Monita Tsoi Lau Wai Yee Et Al,Towards rear of midfield - ridden inside 3f out - dropped to rear 2f out - kept on inside final furlong
2020-10-28,Happy-Valley,1:15,Flying Elite Handicap (3yo+) (Course C+3) (Turf),Flat,Class 4,,,3yo+,,1m,1815,1660,8f,Good,10,9,11,6,0.1,5.5,California Legend (IRE),87/10,9.70,5,G,8-6,118,t,1:41.34,Matthew Chadwick,A S Cruz,44,45,,,Camelot (GB),Kiss Me Goodbye (GB),Ravens Pass,Howard Liang Yum Shing,Chased leader after 2f - with leader 2 1/2f out - ridden inside 2f out - weakened over 1f out
2020-10-28,Happy-Valley,1:15,Flying Elite Handicap (3yo+) (Course C+3) (Turf),Flat,Class 4,,,3yo+,,1m,1815,1660,8f,Good,7,10,11,9,2.5,8,Dionysus Collin (AUS),39/1,40.00,5,G,8-13,125,,1:41.74,Tony Piccone,K W Lui,51,47,,,Dream Ahead (USA),Charlety Star (AUS),Arena,Harold Syndicate,Towards rear - forward move into midfield halfway - ridden over 2f out - wide into straight and lost place - weakened final furlong
2020-10-28,Happy-Valley,1:15,Flying Elite Handicap (3yo+) (Course C+3) (Turf),Flat,Class 4,,,3yo+,,1m,1815,1660,8f,Good,4,11,11,12,2.5,10.5,Amazing Luck (AUS),33/1,34.00,6,G,9-0,126,b,1:42.16,Neil Callan,P OSullivan,52,42,,,Sepoy (AUS),Mabsam (AUS),Stratum,Yum Sui Sang,In touch - ridden 2 1/2f out - lost place inside 2f out - soon beaten
2020-10-28,Happy-Valley,12:15,Amazing Star Handicap (Div II) (3yo+) (Course C+3) (Turf),Flat,Class 4,,,3yo+,,6f,1320,1207,6f,Good,1,1,12,9,0,0,Harrier Jet (AUS),53/10,6.30,9,G,9-7,133,b,1:10.34,Zac Purton,P OSullivan,60,71,,55125.73,Dane Shadow (AUS),Borobodur (AUS),Strategic,Wei Yu Liu He,Chased leader - ridden 1 1/2f out - led 1f out - driven final 100yds - pressed closing stages - driven out
2020-10-28,Happy-Valley,12:15,Amazing Star Handicap (Div II) (3yo+) (Course C+3) (Turf),Flat,Class 4,,,3yo+,,6f,1320,1207,6f,Good,5,2,12,4,0.2,0.2,Sprint Forward (AUS),19/5,4.80,5,G,8-4,116,tp,1:10.41,Jerry Chau,David A Hayes,53,63,,21276.60,Lope De Vega (IRE),Macarthur Park (AUS),Rock Of Gibraltar,C Chan Cham Chuen S Chan Cham Man,In touch - ridden 1 1/2f out - kept on well final furlong - pressed winning closing stages - just held
2020-10-28,Happy-Valley,12:15,Amazing Star Handicap (Div II) (3yo+) (Course C+3) (Turf),Flat,Class 4,,,3yo+,,6f,1320,1207,6f,Good,8,3,12,3,.5,.75,Happily Friends (IRE),27/1,28.00,4,G,8-9,121,,1:10.47,Chad Schofield,Jimmy Ting,48,56,,11121.86,Requinto (IRE),Maraglen (IRE),Rock Of Gibraltar,Bill Mok Yuen Bill Yip Wing Kui Et Al,In touch in midfield - ridden over 1f out - stayed on final furlong - not clear run closing stages
2020-10-28,Happy-Valley,12:15,Amazing Star Handicap (Div II) (3yo+) (Course C+3) (Turf),Flat,Class 4,,,3yo+,,6f,1320,1207,6f,Good,2,4,12,7,1.25,2,Whiskey Neat (AUS),9/5F,2.80,4,G,9-2,128,ht,1:10.67,Joao Moreira,C Fownes,55,59,,5802.71,Denman (AUS),Ouija (AUS),Viscount,November Syndicate,Tracked leaders - ridden inside 2f out - no extra final 50yds
2020-10-28,Happy-Valley,12:15,Amazing Star Handicap (Div II) (3yo+) (Course C+3) (Turf),Flat,Class 4,,,3yo+,,6f,1320,1207,6f,Good,3,5,12,12,0.1,2,Won Ball (AUS),167/1,168.00,6,G,8-13,125,t,1:10.69,H N Jack Wong,D J Hall,55,59,,3384.91,Casino Prince (AUS),Military Gal (AUS),General Nediym,Friends Of Liverpool Syndicate,In rear - ridden and headway on outside - wide into straight - stayed on from over 1f out
2020-10-28,Happy-Valley,12:15,Amazing Star Handicap (Div II) (3yo+) (Course C+3) (Turf),Flat,Class 4,,,3yo+,,6f,1320,1207,6f,Good,9,6,12,8,.5,2.5,Supreme Plus (AUS),61/10,7.10,5,G,8-8,120,b,1:10.76,Karis Teetan,F C Lor,47,49,,,Nicconi (AUS),Torrini (AUS),Danzero,Lam Leung Hung,Towards rear of midfield - wide into straight - ridden 1 1/2f out - kept on final furlong
2020-10-28,Happy-Valley,12:15,Amazing Star Handicap (Div II) (3yo+) (Course C+3) (Turf),Flat,Class 4,,,3yo+,,6f,1320,1207,6f,Good,4,7,12,11,0.1,2.75,Happy Time (AUS),12/1,13.00,7,G,9-1,127,t,1:10.81,Blake Shinn,W Y So,54,56,,,Smart Missile (AUS),Dearness (AUS),Snippets,Johnny Cheung Shun Yee,Towards rear - ridden 1 1/2f out - switched to wide outside 1f out - kept on final furlong
2020-10-28,Happy-Valley,12:15,Amazing Star Handicap (Div II) (3yo+) (Course C+3) (Turf),Flat,Class 4,,,3yo+,,6f,1320,1207,6f,Good,7,8,12,1,0.3,3,Split Of A Second (AUS),36/5,8.20,7,G,8-8,120,hp,1:10.84,Matthew Poon,L Ho,49,50,,,Helmet (AUS),Umoya (GB),Nashwan,Merry Gang Syndicate,Dwelt - towards rear of midfield - ridden 1 1/2f out - driven and kept on final furlong
2020-10-28,Happy-Valley,12:15,Amazing Star Handicap (Div II) (3yo+) (Course C+3) (Turf),Flat,Class 4,,,3yo+,,6f,1320,1207,6f,Good,11,9,12,10,0.3,3.25,Fantastic Fabio (AUS),10/1,11.00,7,G,8-2,114,,1:10.88,V Borges,C H Yip,41,41,,,Hidden Dragon (AUS),Fantastic Flo Jo (AUS),Fantastic Light,Pauline Ngan Po Ling Ngan Hei Keung,Led - ridden inside 2f out - headed 1f out - weakened final 100yds
2020-10-28,Happy-Valley,12:15,Amazing Star Handicap (Div II) (3yo+) (Course C+3) (Turf),Flat,Class 4,,,3yo+,,6f,1320,1207,6f,Good,12,10,12,5,1.25,4.5,Manna From Heaven (IRE),8/1,9.00,5,G,8-2,114,h,1:11.09,M L Yeung,K L Man,41,37,,,Dragon Pulse (IRE),Salydora (FR),Peintre Celebre,Good Buddies Syndicate,Midfield - outpaced and no impression from 1 1/2f out
2020-10-28,Happy-Valley,12:15,Amazing Star Handicap (Div II) (3yo+) (Course C+3) (Turf),Flat,Class 4,,,3yo+,,6f,1320,1207,6f,Good,10,11,12,6,1.25,5.75,Fresh Power (NZ),131/1,132.00,7,G,8-3,115,,1:11.30,H T Mo,Y S Tsui,45,37,,,Makfi (GB),Bannisters (AUS),Redoutes Choice,Alan Wong Chi Kei Oscar Wong Wing Lun,In touch - ridden 2f out - weakened over 1f out
2020-10-28,Happy-Valley,12:15,Amazing Star Handicap (Div II) (3yo+) (Course C+3) (Turf),Flat,Class 4,,,3yo+,,6f,1320,1207,6f,Good,6,12,12,2,4,9.75,Precision Dream (NZ),114/1,115.00,4,G,8-13,125,b1,1:11.97,Alexis Badel,T P Yung,52,31,,,Reliable Man (GB),Postmans Daughter (NZ),Postponed,Mr Mrs Allan Chau Kit Ho And Mr Mrs Chau Man Kwok,Always in rear
